PassengerId,Passenger_No,Passenger_group,HomePlanet,CryoSleep,Cabin,Cabin_Deck,Cabin_Side,Cabin_DS,Destination,Age,Age_Catg,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Total_Expenses,Name,Transported
4000_01,01,4000,Earth,True,G/658/S,G,S,GS,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Hanry Burraymons,True
4000_02,02,4000,Earth,False,F/757/S,F,S,FS,TRAPPIST-1e,25.0,21-40,False,20.0,0.0,424.0,0.0,359.0,379.0,Vivia Burraymons,False
4000_03,03,4000,Earth,True,G/658/S,G,S,GS,TRAPPIST-1e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Samie Burraymons,True
4001_01,01,4001,Earth,False,F/758/S,F,S,FS,TRAPPIST-1e,58.0,41-60,False,0.0,0.0,970.0,0.0,0.0,0.0,Terina Lowelliott,True
4001_02,02,4001,Earth,True,G/659/S,G,S,GS,TRAPPIST-1e,3.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Loresa Lowelliott,True
4001_03,03,4001,Earth,True,G/659/S,G,S,GS,PSO J318.5-22,4.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Leahy Lowelliott,True
4001_04,04,4001,Earth,True,G/659/S,G,S,GS,55 Cancri e,2.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Carley Lowelliott,False
4001_05,05,4001,Earth,False,F/758/S,F,S,FS,TRAPPIST-1e,34.0,21-40,False,0.0,847.0,14.0,0.0,0.0,0.0,Brancy Lowelliott,True
4001_06,06,4001,Earth,False,G/659/S,G,S,GS,55 Cancri e,5.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Garry Warrishales,True
4001_07,07,4001,Earth,False,G/659/S,G,S,GS,TRAPPIST-1e,3.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Everly Lowelliott,False
4002_01,01,4002,Mars,True,E/242/P,E,P,EP,TRAPPIST-1e,46.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Trohs Must,False
4003_01,01,4003,Earth,False,F/827/P,F,P,FP,TRAPPIST-1e,22.0,21-40,False,1417.0,0.0,0.0,0.0,0.0,1417.0,,True
4005_01,01,4005,Earth,False,G/657/P,G,P,GP,TRAPPIST-1e,8.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Jonaye Castannison,True
4005_02,02,4005,Earth,False,G/657/P,G,P,GP,TRAPPIST-1e,17.0,0-20,False,3.0,83.0,927.0,0.0,1.0,4.0,Aarone Castannison,True
4005_03,03,4005,Earth,False,G/657/P,G,P,GP,TRAPPIST-1e,4.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Cliney Castannison,False
4005_04,04,4005,Earth,True,G/160/P,G,P,GP,TRAPPIST-1e,12.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Dia Spentley,False
4005_05,05,4005,Earth,True,G/657/P,G,P,GP,PSO J318.5-22,40.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Lorian River,True
4005_06,06,4005,Earth,False,F/829/P,F,P,FP,PSO J318.5-22,16.0,0-20,False,4.0,0.0,2278.0,2.0,0.0,6.0,Son River,True
4005_07,07,4005,Earth,True,G/657/P,G,P,GP,TRAPPIST-1e,41.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Bobina Castannison,True
4005_08,08,4005,Earth,True,G/657/P,G,P,GP,TRAPPIST-1e,8.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,,False
4006_01,01,4006,Earth,True,G/660/S,G,S,GS,55 Cancri e,14.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Hilly Wolfaddox,True
4006_02,02,4006,Earth,True,G/660/S,G,S,GS,TRAPPIST-1e,2.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Becca Wolfaddox,True
4006_03,03,4006,Earth,False,F/759/S,F,S,FS,PSO J318.5-22,59.0,41-60,False,400.0,0.0,126.0,0.0,158.0,558.0,Vick Wolfaddox,True
4006_04,04,4006,Earth,False,G/660/S,G,S,GS,TRAPPIST-1e,45.0,41-60,False,1796.0,0.0,4.0,0.0,5.0,1801.0,Kariel Wolfaddox,False
4006_05,05,4006,Earth,False,F/759/S,F,S,FS,55 Cancri e,52.0,41-60,False,0.0,704.0,0.0,0.0,0.0,0.0,Evaned Wolfaddox,True
4008_01,01,4008,Mars,True,F/760/S,F,S,FS,TRAPPIST-1e,33.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Anamse Cha,True
4009_01,01,4009,Earth,False,G/160/P,G,P,GP,55 Cancri e,51.0,41-60,False,8.0,0.0,206.0,1247.0,14.0,1269.0,Luisy Belley,True
4010_01,01,4010,Earth,True,G/658/P,G,P,GP,TRAPPIST-1e,38.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Florey Sweeton,False
4013_01,01,4013,Mars,False,E/243/P,E,P,EP,TRAPPIST-1e,14.0,0-20,False,460.0,0.0,0.0,315.0,172.0,947.0,Coos Emead,False
4014_01,01,4014,Europa,False,B/125/P,B,P,BP,TRAPPIST-1e,42.0,41-60,False,0.0,456.0,1.0,1193.0,3039.0,4232.0,Hekabih Metful,False
4014_02,02,4014,Europa,False,B/125/P,B,P,BP,55 Cancri e,28.0,21-40,False,0.0,3238.0,0.0,750.0,2368.0,3118.0,,False
4016_01,01,4016,Earth,False,E/268/S,E,S,ES,55 Cancri e,34.0,21-40,False,309.0,542.0,0.0,0.0,55.0,364.0,Dorene Mclainez,False
4017_01,01,4017,Mars,False,E/269/S,E,S,ES,TRAPPIST-1e,21.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Frouse Mele,False
4017_02,02,4017,Mars,True,F/761/S,F,S,FS,TRAPPIST-1e,30.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Tibers Mele,True
4017_03,03,4017,Mars,True,F/761/S,F,S,FS,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Chrice Mele,True
4017_04,04,4017,Mars,True,E/269/S,E,S,ES,TRAPPIST-1e,26.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Tights Mele,False
4017_05,05,4017,Mars,False,F/761/S,F,S,FS,TRAPPIST-1e,23.0,21-40,False,931.0,0.0,134.0,0.0,421.0,1352.0,Hog Gene,False
4018_01,01,4018,Earth,False,F/762/S,F,S,FS,TRAPPIST-1e,20.0,0-20,False,0.0,1.0,0.0,20.0,42.0,62.0,Jacky Bears,False
4019_01,01,4019,Earth,False,E/245/P,E,P,EP,55 Cancri e,59.0,41-60,False,258.0,377.0,5.0,0.0,0.0,258.0,Jimen Lerez,True
4020_01,01,4020,Europa,False,B/126/P,B,P,BP,55 Cancri e,37.0,21-40,False,6498.0,1470.0,0.0,416.0,4174.0,11088.0,,False
4021_01,01,4021,Mars,False,F/832/P,F,P,FP,TRAPPIST-1e,32.0,21-40,False,1843.0,0.0,662.0,0.0,0.0,1843.0,Flys Buth,False
4022_01,01,4022,Earth,False,F/833/P,F,P,FP,PSO J318.5-22,37.0,21-40,False,4.0,0.0,223.0,512.0,1.0,517.0,Lavey Hubbarrison,False
4023_01,01,4023,Earth,False,E/246/P,E,P,EP,TRAPPIST-1e,27.0,21-40,False,1.0,355.0,757.0,0.0,0.0,1.0,Franda Torrez,False
4026_01,01,4026,Europa,True,B/154/S,B,S,BS,55 Cancri e,42.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Azham Chsere,True
4027_01,01,4027,Earth,True,G/659/P,G,P,GP,PSO J318.5-22,29.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Benry Patthews,True
4030_01,01,4030,Earth,False,G/661/S,G,S,GS,TRAPPIST-1e,2.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Evaley Flowensley,True
4030_02,02,4030,Earth,True,G/160/P,G,P,GP,TRAPPIST-1e,10.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Luise Carpennels,False
4030_03,03,4030,Earth,False,G/661/S,G,S,GS,TRAPPIST-1e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Gleney Carpennels,False
4030_04,04,4030,Earth,True,G/661/S,G,S,GS,TRAPPIST-1e,21.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Beula Carpennels,False
4030_05,05,4030,Earth,False,G/661/S,G,S,GS,TRAPPIST-1e,8.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Terina Carpennels,False
4031_01,01,4031,Europa,True,C/131/P,C,P,CP,55 Cancri e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Algeno Listive,True
4031_02,02,4031,Europa,True,C/131/P,C,P,CP,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Krabik Listive,True
4032_01,01,4032,Earth,False,G/661/P,G,P,GP,PSO J318.5-22,13.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Deaney Waltonnedy,True
4033_01,01,4033,Europa,False,C/144/S,C,S,CS,55 Cancri e,49.0,41-60,False,2025.0,7167.0,0.0,2456.0,47.0,4528.0,Shaton Windend,True
4034_01,01,4034,Mars,True,E/247/P,E,P,EP,TRAPPIST-1e,38.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Froon Kité,False
4035_01,01,4035,Earth,True,G/662/P,G,P,GP,55 Cancri e,21.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Pamiea Bryants,True
4036_01,01,4036,Earth,False,G/662/S,G,S,GS,TRAPPIST-1e,22.0,21-40,False,7.0,61.0,110.0,708.0,0.0,715.0,Jodia Evedorsen,False
4037_01,01,4037,Earth,True,G/663/S,G,S,GS,PSO J318.5-22,14.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Luisy Gardsondez,True
4038_01,01,4038,Earth,True,G/664/S,G,S,GS,PSO J318.5-22,24.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Elice Reenez,False
4039_01,01,4039,Earth,False,F/764/S,F,S,FS,TRAPPIST-1e,24.0,21-40,False,714.0,0.0,4.0,49.0,11.0,774.0,Race Tersimpson,False
4040_01,01,4040,Earth,True,G/663/P,G,P,GP,TRAPPIST-1e,34.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Brance Micknightt,False
4042_01,01,4042,Europa,False,A/46/S,A,S,AS,TRAPPIST-1e,1.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Mesatz Stewder,True
4042_02,02,4042,Europa,True,A/46/S,A,S,AS,55 Cancri e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Etair Stewder,True
4042_03,03,4042,Europa,True,A/46/S,A,S,AS,55 Cancri e,26.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Canon Stewder,True
4043_01,01,4043,Earth,False,E/248/P,E,P,EP,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,0.0,32.0,1577.0,1609.0,Marvey Mirandry,False
4044_01,01,4044,Mars,False,F/765/S,F,S,FS,TRAPPIST-1e,32.0,21-40,False,536.0,0.0,736.0,118.0,0.0,654.0,Jackix Can,False
4044_02,02,4044,Mars,False,F/765/S,F,S,FS,TRAPPIST-1e,2.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,,True
4044_03,03,4044,Mars,True,F/765/S,F,S,FS,TRAPPIST-1e,10.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Rowls Can,True
4045_01,01,4045,Mars,False,D/135/P,D,P,DP,TRAPPIST-1e,49.0,41-60,False,1417.0,0.0,531.0,1348.0,192.0,2957.0,Pars Wist,False
4046_01,01,4046,Earth,True,G/664/P,G,P,GP,PSO J318.5-22,14.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Elina Santantines,True
4047_01,01,4047,Earth,True,G/666/S,G,S,GS,TRAPPIST-1e,29.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Ivanne Rivanseney,True
4049_01,01,4049,Europa,True,A/47/S,A,S,AS,55 Cancri e,25.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Schyon Pokematic,False
4050_01,01,4050,Europa,False,A/35/P,A,P,AP,55 Cancri e,36.0,21-40,False,0.0,1302.0,0.0,2067.0,10173.0,12240.0,Decruxa Dissper,False
4053_01,01,4053,Earth,True,G/668/S,G,S,GS,TRAPPIST-1e,22.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Leondy Midtt,True
4055_01,01,4055,Earth,False,F/836/P,F,P,FP,TRAPPIST-1e,21.0,21-40,False,3.0,34.0,600.0,0.0,8.0,11.0,Milda Mirandry,False
4058_01,01,4058,Earth,False,G/669/S,G,S,GS,TRAPPIST-1e,36.0,21-40,False,437.0,442.0,0.0,2.0,1.0,440.0,Nance Hinesh,False
4060_01,01,4060,Earth,False,F/838/P,F,P,FP,TRAPPIST-1e,54.0,41-60,False,880.0,2.0,531.0,2.0,0.0,882.0,Lerome Barrelliver,False
4061_01,01,4061,Mars,False,D/130/S,D,S,DS,TRAPPIST-1e,30.0,21-40,False,1851.0,0.0,378.0,0.0,155.0,2006.0,Jack Kashe,False
4061_02,02,4061,Mars,True,F/766/S,F,S,FS,TRAPPIST-1e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Graw Kashe,True
4061_03,03,4061,Mars,True,F/766/S,F,S,FS,TRAPPIST-1e,1.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,,True
4063_01,01,4063,Earth,True,G/670/S,G,S,GS,TRAPPIST-1e,42.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Anda Mcfaddennon,True
4064_01,01,4064,Earth,False,F/767/S,F,S,FS,TRAPPIST-1e,47.0,41-60,False,939.0,1477.0,0.0,0.0,0.0,939.0,Jennya Dillips,True
4065_01,01,4065,Earth,False,G/665/P,G,P,GP,TRAPPIST-1e,25.0,21-40,False,1339.0,1.0,360.0,0.0,0.0,1339.0,Doryn Olshaffey,False
4066_01,01,4066,Europa,False,B/155/S,B,S,BS,55 Cancri e,18.0,0-20,False,0.0,30.0,0.0,67.0,2790.0,2857.0,Taurius Objeciane,False
4066_02,02,4066,Europa,True,B/155/S,B,S,BS,TRAPPIST-1e,22.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Diramak Objeciane,True
4068_01,01,4068,Europa,False,D/131/S,D,S,DS,TRAPPIST-1e,27.0,21-40,False,0.0,1381.0,0.0,148.0,2181.0,2329.0,Dnocese Pirejus,False
4069_01,01,4069,Earth,False,F/768/S,F,S,FS,55 Cancri e,24.0,21-40,False,0.0,0.0,2433.0,0.0,53.0,53.0,Hen Chenson,True
4071_01,01,4071,Europa,True,B/127/P,B,P,BP,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Alurope Watuald,True
4071_02,02,4071,Europa,True,B/127/P,B,P,BP,55 Cancri e,22.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Tachir Watuald,True
4072_01,01,4072,Earth,True,G/671/S,G,S,GS,TRAPPIST-1e,60.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Mael Chasey,True
4075_01,01,4075,Europa,False,C/145/S,C,S,CS,TRAPPIST-1e,38.0,21-40,False,1901.0,1276.0,0.0,7561.0,12.0,9474.0,Anchira Nateansive,False
4076_01,01,4076,Earth,False,E/250/P,E,P,EP,TRAPPIST-1e,23.0,21-40,False,1616.0,0.0,1.0,0.0,2.0,1618.0,Lonnez Guezaley,False
4078_01,01,4078,Earth,True,G/667/P,G,P,GP,TRAPPIST-1e,21.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Kris Coley,False
4079_01,01,4079,Mars,False,F/771/S,F,S,FS,55 Cancri e,55.0,41-60,False,1680.0,0.0,1.0,0.0,6.0,1686.0,Koops Upead,False
4080_01,01,4080,Earth,False,F/839/P,F,P,FP,55 Cancri e,20.0,0-20,False,719.0,0.0,10.0,0.0,0.0,719.0,Carry Sancasey,False
4081_01,01,4081,Earth,False,G/668/P,G,P,GP,55 Cancri e,50.0,41-60,False,451.0,132.0,195.0,31.0,0.0,482.0,Patoya Penashley,False
4082_01,01,4082,Mars,False,E/252/P,E,P,EP,TRAPPIST-1e,22.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Gray Cres,False
4083_01,01,4083,Europa,False,C/146/S,C,S,CS,TRAPPIST-1e,21.0,21-40,False,0.0,6190.0,1828.0,7.0,35.0,42.0,Tauvaah Clarty,True
4084_01,01,4084,Europa,False,D/132/S,D,S,DS,TRAPPIST-1e,26.0,21-40,False,0.0,1549.0,0.0,0.0,766.0,766.0,Arix Rentruing,True
4089_01,01,4089,Europa,False,A/48/S,A,S,AS,TRAPPIST-1e,36.0,21-40,False,0.0,2177.0,0.0,1097.0,144.0,1241.0,Mothab Tachor,True
4090_01,01,4090,Mars,False,D/133/S,D,S,DS,TRAPPIST-1e,46.0,41-60,False,227.0,0.0,1546.0,3.0,2.0,232.0,Honjay Ruica,True
4091_01,01,4091,Earth,False,F/772/S,F,S,FS,TRAPPIST-1e,26.0,21-40,False,0.0,586.0,1.0,0.0,58.0,58.0,Ginald Pecketton,True
4093_01,01,4093,Earth,False,F/841/P,F,P,FP,TRAPPIST-1e,24.0,21-40,False,0.0,20.0,0.0,14.0,659.0,673.0,Lynnie Valexandez,False
4095_01,01,4095,Earth,False,G/671/P,G,P,GP,55 Cancri e,14.0,0-20,False,834.0,1080.0,3.0,183.0,208.0,1225.0,Deaney Romez,False
4096_01,01,4096,Mars,False,F/842/P,F,P,FP,TRAPPIST-1e,46.0,41-60,False,949.0,0.0,128.0,3.0,41.0,993.0,Stote Vicke,True
4097_01,01,4097,Earth,False,E/253/P,E,P,EP,TRAPPIST-1e,15.0,0-20,False,0.0,840.0,123.0,0.0,20.0,20.0,Belly Weavesend,False
4098_01,01,4098,Earth,True,G/672/P,G,P,GP,TRAPPIST-1e,30.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Rena Vanglis,False
4099_01,01,4099,Earth,True,G/673/P,G,P,GP,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Willey Fryersonis,True
4101_01,01,4101,Mars,False,F/773/S,F,S,FS,TRAPPIST-1e,38.0,21-40,False,1100.0,43.0,163.0,3.0,0.0,1103.0,Tyog Rapie,False
4102_01,01,4102,Europa,True,B/128/P,B,P,BP,TRAPPIST-1e,48.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Brark Whetedy,True
4103_01,01,4103,Earth,True,G/674/P,G,P,GP,TRAPPIST-1e,31.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Ally Sterreray,False
4104_01,01,4104,Earth,False,G/675/P,G,P,GP,TRAPPIST-1e,41.0,41-60,False,1025.0,0.0,0.0,0.0,0.0,1025.0,Ritany Gallard,False
4106_01,01,4106,Earth,False,G/675/S,G,S,GS,TRAPPIST-1e,43.0,41-60,False,0.0,831.0,78.0,0.0,0.0,0.0,Leneva Harmond,True
4107_01,01,4107,Earth,False,G/676/S,G,S,GS,TRAPPIST-1e,23.0,21-40,False,0.0,0.0,489.0,5.0,276.0,281.0,Bobbyn Rocholton,False
4108_01,01,4108,Europa,True,B/158/S,B,S,BS,55 Cancri e,48.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Tarino Aroodint,True
4108_02,02,4108,Europa,False,B/158/S,B,S,BS,TRAPPIST-1e,47.0,41-60,False,27.0,2651.0,538.0,18.0,0.0,45.0,Tachium Aroodint,True
4109_01,01,4109,Earth,False,F/843/P,F,P,FP,TRAPPIST-1e,19.0,0-20,False,169.0,399.0,0.0,97.0,0.0,266.0,Karlie Beangley,True
4110_01,01,4110,Earth,False,E/255/P,E,P,EP,TRAPPIST-1e,25.0,21-40,False,0.0,38.0,0.0,847.0,112.0,959.0,Son Rosargas,False
4112_01,01,4112,Earth,True,G/678/S,G,S,GS,TRAPPIST-1e,28.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Shany Rasmussony,True
4113_01,01,4113,Europa,True,B/129/P,B,P,BP,55 Cancri e,16.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Taraid Bradiary,True
4113_02,02,4113,Europa,False,B/129/P,B,P,BP,TRAPPIST-1e,45.0,41-60,False,0.0,2524.0,0.0,166.0,1.0,167.0,Coxak Bradiary,True
4114_01,01,4114,Mars,True,E/270/S,E,S,ES,TRAPPIST-1e,31.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Rowls Porté,True
4115_01,01,4115,Earth,True,G/679/S,G,S,GS,PSO J318.5-22,19.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Jenne Wagnerray,False
4116_01,01,4116,Earth,False,F/774/S,F,S,FS,TRAPPIST-1e,21.0,21-40,False,40.0,0.0,736.0,0.0,0.0,40.0,Ryany Torrez,True
4120_01,01,4120,Earth,True,G/680/S,G,S,GS,PSO J318.5-22,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Aleroy Pentss,False
4125_01,01,4125,Earth,True,G/677/P,G,P,GP,PSO J318.5-22,22.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Jorgie Watkinsley,True
4127_01,01,4127,Europa,False,B/130/P,B,P,BP,TRAPPIST-1e,23.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Dsch Ainserfle,True
4128_01,01,4128,Mars,False,F/846/P,F,P,FP,TRAPPIST-1e,54.0,41-60,True,111.0,0.0,1144.0,8.0,23.0,142.0,Ors Pare,False
4128_02,02,4128,Mars,False,F/846/P,F,P,FP,TRAPPIST-1e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Aars Pare,True
4128_03,03,4128,Mars,True,F/846/P,F,P,FP,TRAPPIST-1e,4.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Guanch Pare,True
4129_01,01,4129,Earth,False,F/847/P,F,P,FP,TRAPPIST-1e,23.0,21-40,False,15.0,1.0,777.0,3.0,3.0,21.0,Kyley Matts,False
4130_01,01,4130,Mars,True,G/160/P,G,P,GP,TRAPPIST-1e,19.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Forms Merte,True
4131_01,01,4131,Europa,True,C/147/S,C,S,CS,TRAPPIST-1e,34.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Achium Pokematic,True
4132_01,01,4132,Earth,True,G/678/P,G,P,GP,55 Cancri e,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Curtle Norry,False
4134_01,01,4134,Earth,True,G/160/P,G,P,GP,TRAPPIST-1e,40.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Cird Datty,True
4135_01,01,4135,Mars,False,F/777/S,F,S,FS,TRAPPIST-1e,58.0,41-60,False,850.0,0.0,22.0,1493.0,0.0,2343.0,Cakers Merte,False
4137_01,01,4137,Earth,False,F/778/S,F,S,FS,55 Cancri e,39.0,21-40,False,664.0,0.0,0.0,40.0,0.0,704.0,Lonna Rocknight,False
4140_01,01,4140,Earth,False,F/851/P,F,P,FP,PSO J318.5-22,23.0,21-40,False,40.0,15.0,30.0,0.0,637.0,677.0,Shan Fitzgerson,False
4141_01,01,4141,Earth,False,G/679/P,G,P,GP,TRAPPIST-1e,11.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Rhonya Philliames,False
4142_01,01,4142,Europa,True,C/148/S,C,S,CS,TRAPPIST-1e,43.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Maiah Deryplinet,True
4143_01,01,4143,Mars,True,E/258/P,E,P,EP,TRAPPIST-1e,29.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Heales Buncy,False
4144_01,01,4144,Earth,False,E/259/P,E,P,EP,TRAPPIST-1e,36.0,21-40,False,19.0,476.0,0.0,5.0,290.0,314.0,Edgary Guerson,False
4145_01,01,4145,Earth,False,F/852/P,F,P,FP,PSO J318.5-22,13.0,0-20,False,16.0,0.0,87.0,544.0,0.0,560.0,Juaney Herry,False
4147_01,01,4147,Europa,False,C/149/S,C,S,CS,TRAPPIST-1e,54.0,41-60,False,0.0,0.0,0.0,3200.0,0.0,3200.0,Caphact Lendly,True
4147_02,02,4147,Europa,True,C/149/S,C,S,CS,TRAPPIST-1e,45.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Acrabik Lendly,True
4149_01,01,4149,Earth,False,G/682/P,G,P,GP,55 Cancri e,33.0,21-40,False,0.0,0.0,589.0,2.0,255.0,257.0,Benew Saundez,True
4150_01,01,4150,Earth,False,F/780/S,F,S,FS,TRAPPIST-1e,46.0,41-60,False,0.0,1029.0,0.0,0.0,0.0,0.0,Hanne Weaves,True
4151_01,01,4151,Earth,True,G/683/P,G,P,GP,55 Cancri e,15.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Juliey Loverceson,True
4152_01,01,4152,Earth,False,F/853/P,F,P,FP,TRAPPIST-1e,35.0,21-40,False,89.0,0.0,0.0,545.0,0.0,634.0,Natha Wonglasquez,False
4154_01,01,4154,Mars,True,F/781/S,F,S,FS,TRAPPIST-1e,23.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Beant Gelte,True
4156_01,01,4156,Earth,True,G/684/P,G,P,GP,55 Cancri e,15.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Millia Watkinsley,False
4158_01,01,4158,Earth,False,E/273/S,E,S,ES,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,580.0,211.0,0.0,211.0,Doryn Noeley,False
4159_01,01,4159,Earth,False,F/782/S,F,S,FS,TRAPPIST-1e,15.0,0-20,False,0.0,2.0,15.0,5.0,842.0,847.0,Hilley Harperez,False
4160_01,01,4160,Mars,False,F/783/S,F,S,FS,TRAPPIST-1e,27.0,21-40,True,661.0,0.0,991.0,46.0,0.0,707.0,,True
4163_01,01,4163,Earth,True,G/683/S,G,S,GS,55 Cancri e,16.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Lyne Woodwinton,True
4165_01,01,4165,Earth,False,G/685/P,G,P,GP,TRAPPIST-1e,37.0,21-40,False,246.0,0.0,703.0,5.0,0.0,251.0,Kendy Logannon,True
4166_01,01,4166,Europa,True,B/132/P,B,P,BP,55 Cancri e,45.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Thabius Stacketent,True
4166_02,02,4166,Europa,False,B/132/P,B,P,BP,55 Cancri e,58.0,41-60,True,0.0,279.0,3627.0,122.0,30.0,152.0,Ionan Stacketent,True
4167_01,01,4167,Earth,False,G/160/P,G,P,GP,PSO J318.5-22,27.0,21-40,False,0.0,440.0,0.0,0.0,334.0,334.0,Ninaha Deckerson,False
4168_01,01,4168,Earth,False,F/855/P,F,P,FP,TRAPPIST-1e,38.0,21-40,False,0.0,18.0,30.0,0.0,832.0,832.0,Eriky Deckerson,False
4168_02,02,4168,Earth,False,E/260/P,E,P,EP,TRAPPIST-1e,28.0,21-40,False,0.0,241.0,6.0,0.0,542.0,542.0,Elina Deckerson,False
4169_01,01,4169,Europa,True,D/140/P,D,P,DP,TRAPPIST-1e,47.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Avijava Susent,True
4169_02,02,4169,Europa,False,D/140/P,D,P,DP,TRAPPIST-1e,41.0,41-60,False,0.0,1562.0,0.0,2.0,16.0,18.0,Acruxon Susent,True
4170_01,01,4170,Europa,True,B/133/P,B,P,BP,TRAPPIST-1e,28.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Sarich Pirejus,True
